time,ADS.fAHUFlapETAActADSInternalValuesMirror,ADS.fAHUFlapETASetADSInternalValuesMirror,ADS.fAHUFanETASpeedActADSInternalValuesMirror,ADS.fAHUFanETASpeedSetADSInternalValuesMirror,ADS.fAHUFanETAVdpActADSInternalValuesMirror,ADS.fAHUFanETAVolFlowActADSInternalValuesMirror,ADS.fAHUTempETAADSInternalValuesMirror,ADS.fAHUHumETAADSInternalValuesMirror
2023-04-23T03:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T04:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T04:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T04:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T04:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T05:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T05:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T05:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T05:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T06:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T06:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T06:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T06:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T07:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T07:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T07:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T07:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T08:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T08:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T08:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T08:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T09:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T09:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T09:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T09:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T10:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T10:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T10:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T10:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T11:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T11:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T11:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T11:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T12:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T12:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T12:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T12:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T13:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T13:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T13:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T13:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T14:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T14:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T14:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T14:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T15:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T15:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T15:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T15:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T16:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T16:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T16:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T16:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T17:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T17:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T17:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T17:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T18:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T18:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T18:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T18:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T19:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T19:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T19:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T19:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T20:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T20:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T20:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T20:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T21:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T21:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T21:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T21:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T22:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T22:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T22:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T22:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T23:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T23:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T23:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-23T23:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T00:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T00:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T00:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T00:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T01:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T01:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T01:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T01:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T02:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T02:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T02:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T02:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T03:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T03:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T03:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T03:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T04:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T04:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T04:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T04:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T05:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T05:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T05:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T05:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T06:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T06:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T06:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T06:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T07:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T07:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T07:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T07:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T08:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T08:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T08:30:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T08:45:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T09:00:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T09:15:00Z,99.61000061035156,100.0,50.0,50.0,443.9318181818182,7328.7236217151985,20.735226934606377,42.83863691850142
2023-04-24T09:30:00Z,99.61000061035156,100.0,52.31886672973633,52.478247698615576,458.88235294117646,7446.711885340073,20.149999618530273,41.70000076293945
2023-04-24T09:45:00Z,99.61000061035156,100.0,52.53617664337158,52.5713427734375,457.61,7433.157690429687,20.12660011291504,41.74300010681152
2023-04-24T10:00:00Z,99.61000061035156,100.0,52.511834172919244,52.47934284776744,457.13861386138615,7429.795023398824,20.159799842834474,41.86200065612793
2023-04-24T10:15:00Z,99.61000061035156,100.0,52.465223503112796,52.530107498168945,456.2,7422.736704101562,20.211584053417244,41.836634041059135
2023-04-24T10:30:00Z,99.61000061035156,100.0,52.47482334136963,52.42294353485107,457.04,7430.181928710937,20.258700199127198,41.53100009918213
2023-04-24T10:45:00Z,99.61000061035156,100.0,52.4939594835338,52.46445797457553,457.2277227722772,7432.544593131188,20.238199729919433,41.39010030916422
2023-04-24T11:00:00Z,99.61000061035156,100.0,52.54920570373535,52.52165382385254,456.97,7430.11228515625,20.286237716674805,41.051000061035154
2023-04-24T11:15:00Z,99.61000061035156,100.0,52.47668056488037,52.49776317596436,456.46,7426.89384765625,20.37270029067993,40.965000534057616
2023-04-24T11:30:00Z,99.61000061035156,100.0,52.461875462295986,52.3063334852162,457.15841584158414,7432.017911703279,20.402499675750732,40.928712977041116
2023-04-24T11:45:00Z,99.61000061035156,100.0,52.247105751037594,52.3100577545166,456.59,7427.831958007812,20.380792126797214,40.63500003814697
2023-04-24T12:00:00Z,99.61000061035156,100.0,52.29632637023926,52.31360866546631,457.12,7431.899028320313,20.330699939727783,40.16900009155273
2023-04-24T12:15:00Z,99.61000061035156,100.0,52.29080351272432,52.311589231585515,457.1485148514852,7431.405858408107,20.316099605560304,39.63564342083317
2023-04-24T12:30:00Z,99.61000061035156,100.0,52.37974346160889,52.38858715057373,456.72,7428.2437744140625,20.31999969482422,39.29800018310547
2023-04-24T12:45:00Z,99.61000061035156,100.0,52.28302333831787,52.328975944519044,457.15,7431.969453125,20.34250020980835,38.98000030517578
2023-04-24T13:00:00Z,99.61000061035156,100.0,52.23575142586585,52.176828289976214,457.2772277227723,7432.81201171875,20.309099655151368,38.78118843607383
2023-04-24T13:15:00Z,99.61000061035156,100.0,52.094522857666014,52.10148120880127,456.89,7430.128696289063,20.33227790228211,38.37299980163574
2023-04-24T13:30:00Z,99.61000061035156,100.0,52.0443151473999,52.15525951385498,457.15,7433.0584765625,20.43019983291626,37.89799999237061
2023-04-24T13:45:00Z,99.61000061035156,100.0,51.97007479526029,52.06965814722646,456.5049504950495,7428.193954014542,20.448300189971924,37.50891083065826
2023-04-24T14:00:00Z,99.61000061035156,100.0,51.9618713760376,52.03962314605713,456.85,7430.011079101562,20.38316826773162,37.421001205444334
2023-04-24T14:15:00Z,99.61000061035156,100.0,52.03526714324951,52.05033504486084,455.9,7422.0946484375,20.366200675964354,37.266000022888186
2023-04-24T14:30:00Z,99.61000061035156,100.0,52.13554578724474,52.05107849423248,456.86138613861385,7430.415121248453,20.38514779345824,36.81881181320342
2023-04-24T14:45:00Z,99.61000061035156,100.0,52.020023880004885,52.03792854309082,456.69,7429.251635742187,20.407899799346925,36.34700038909912
2023-04-24T15:00:00Z,99.61000061035156,100.0,52.024748285976024,52.07022129723785,457.1192660550459,7433.091290675172,20.437339922703735,36.0990813369051
2023-04-24T15:15:00Z,99.61000061035156,100.0,52.19692842086943,52.1224037019333,456.13861386138615,7425.055639890161,20.43110008239746,35.92100002288819
2023-04-24T15:30:00Z,99.61000061035156,100.0,52.08808036804199,52.08984764099121,456.55,7429.444370117188,20.51297059389624,35.45643585507232
2023-04-24T15:45:00Z,99.61000061035156,100.0,52.18083038330078,52.118723220825196,456.39,7427.267348632812,20.53730085372925,35.205000686645505
2023-04-24T16:00:00Z,99.61000061035156,100.0,52.01081466674805,52.00923545761864,457.3267326732673,7435.62007367729,20.516138983244943,35.2801986165566
2023-04-24T16:15:00Z,99.61000061035156,100.0,51.94695343017578,52.05638080596924,456.71,7429.027734375,20.400400257110597,35.62499984741211
2023-04-24T16:30:00Z,99.61000061035156,100.0,52.038665658176534,52.02080018449538,456.96039603960395,7430.261264310025,20.328019680363116,35.93069340923045
2023-04-24T16:45:00Z,99.61000061035156,100.0,51.87685375213623,52.01315898895264,456.87,7428.528833007813,20.25489973068237,36.10299861907959
2023-04-24T17:00:00Z,99.61000061035156,100.0,51.93541906375696,52.05345108485458,456.7524752475247,7430.167731861076,20.318400173187257,35.92079328782488
2023-04-24T17:15:00Z,99.61000061035156,100.0,52.11860473632812,52.00827884674072,457.39,7433.18458984375,20.289702727062867,36.13799987792969
2023-04-24T17:30:00Z,99.61000061035156,100.0,52.1787085723877,52.09595008850098,456.87,7428.934951171875,20.267999782562256,36.02800064086914
2023-04-24T17:45:00Z,99.61000061035156,100.0,51.99453134820013,52.00065669446889,457.019801980198,7431.285615524443,20.286832129601205,35.95742639220587
2023-04-24T18:00:00Z,99.61000061035156,100.0,51.8887451171875,52.01131381988525,456.85,7428.409936523438,20.249599990844725,36.19699928283691
2023-04-24T18:15:00Z,99.61000061035156,100.0,52.02776959863039,52.0898448830784,457.25742574257424,7432.474488513304,20.283663381444345,36.52079213963877
2023-04-24T18:30:00Z,99.61000061035156,100.0,51.93419860839844,51.99862396240234,457.37,7431.175849609375,20.222799758911133,36.89300022125244
2023-04-24T18:45:00Z,99.61000061035156,100.0,52.075254043730176,52.01351551018139,457.7722772277228,7434.693311030322,20.142599449157714,37.0
2023-04-24T19:00:00Z,99.61000061035156,100.0,51.89786365509033,51.958981361389164,457.11,7429.505659179687,20.15772256756773,37.002970251706564
2023-04-24T19:15:00Z,99.61000061035156,100.0,52.223076286315916,52.14837913513183,456.2,7421.794091796875,20.12739986419678,37.15899993896485
2023-04-24T19:30:00Z,99.61000061035156,100.0,52.524019977833966,52.586978723507116,457.66336633663366,7432.881782758354,20.074257350204014,37.30792092804862
2023-04-24T19:45:00Z,99.61000061035156,100.0,52.565008392333986,52.57551898956299,457.43,7430.276157226563,20.030100688934326,37.40500144958496
2023-04-24T20:00:00Z,99.61000061035156,100.0,52.47537412737856,52.47456922625551,457.0495049504951,7426.929044515779,19.98861360077811,37.462376811716815
2023-04-24T20:15:00Z,99.61000061035156,100.0,52.34762741088867,52.48447528839111,457.31,7429.771396484375,20.051299896240234,37.36900081634521
2023-04-24T20:30:00Z,99.61000061035156,100.0,52.44711009110554,52.44977290087407,457.1980198019802,7428.866341468131,20.061499614715576,37.2405942029292
2023-04-24T20:45:00Z,99.61000061035156,100.0,52.49448341369629,52.3890705871582,457.47,7429.836494140625,19.97930696695158,37.26099983215332
2023-04-24T21:00:00Z,99.61000061035156,100.0,52.26476947784424,52.31112373352051,457.58,7429.488696289062,19.874299907684325,37.29999923706055
2023-04-24T21:15:00Z,99.61000061035156,100.0,52.2158726229526,52.23477826260104,458.18811881188117,7433.752098159035,19.815544392802927,37.354455928991335
2023-04-24T21:30:00Z,99.61000061035156,100.0,52.41660236358643,52.324529762268064,457.42,7426.783129882812,19.75190004348755,37.36300067901611
2023-04-24T21:45:00Z,99.61000061035156,100.0,52.26541862865486,52.25452608165175,457.64356435643566,7428.5179745513615,19.74267309963113,37.202970259260425
2023-04-24T22:00:00Z,99.61000061035156,100.0,52.25902305603027,52.175502662658694,457.92,7430.637783203125,19.729399528503418,37.0459992980957
2023-04-24T22:15:00Z,99.50574334777228,100.0,52.10018962444645,52.16497153102762,457.7821782178218,7429.734587716584,19.719999313354492,36.942574604903115
2023-04-24T22:30:00Z,99.61000061035156,100.0,52.32234161376953,52.33870113372803,457.33,7426.5565625,19.776336726575796,36.74200008392334
2023-04-24T22:45:00Z,99.61000061035156,100.0,52.3481258392334,52.332639083862304,457.94,7431.581103515625,19.79550001144409,36.62599906921387
2023-04-24T23:00:00Z,99.61000061035156,100.0,52.14085765876392,52.304880614327914,458.28712871287127,7433.700625580136,19.76277256956195,36.6495042555403
2023-04-24T23:15:00Z,99.50470077514649,100.0,52.346516151428226,52.36886943817139,457.59,7427.148251953125,19.66689987182617,36.86500057220459
2023-04-24T23:30:00Z,99.61000061035156,100.0,52.39859677305316,52.42081304115824,457.9009900990099,7428.995963219369,19.622079320473247,36.913862700509554
2023-04-24T23:45:00Z,99.61000061035156,100.0,52.40378086090088,52.387059631347654,457.55,7427.6670751953125,19.591500186920165,36.85100040435791
2023-04-25T00:00:00Z,99.61000061035156,100.0,52.50753580225576,52.39208225212475,458.43564356435644,7432.73943668781,19.579999923706055,36.860396281327354
2023-04-25T00:15:00Z,99.61000061035156,100.0,52.49898078918457,52.41057929992676,457.28,7423.16259765625,19.57346512067436,36.8750008392334
2023-04-25T00:30:00Z,99.61000061035156,100.0,52.41079204559326,52.428905715942385,458.37,7432.2537109375,19.572099742889403,36.79999923706055
2023-04-25T00:45:00Z,99.61000061035156,100.0,52.55061853994237,52.44605855658503,457.970297029703,7429.275874071782,19.59168284954411,36.64356409205068
2023-04-25T01:00:00Z,99.61000061035156,100.0,52.40529155731201,52.418084716796876,457.7,7427.941572265625,19.65509973526001,36.43800079345703
2023-04-25T01:15:00Z,99.61000061035156,100.0,52.31711064706935,52.461396019057474,457.7920792079208,7429.144598932549,19.701980496397113,36.304949845417894
2023-04-25T01:30:00Z,99.61000061035156,100.0,52.37974956512451,52.35030883789062,457.87,7429.076123046875,19.648100204467774,36.38000038146973
2023-04-25T01:45:00Z,99.61000061035156,100.0,52.43183203971032,52.48113484901957,457.5940594059406,7425.968711324257,19.592100200653075,36.537623188283185
2023-04-25T02:00:00Z,99.50470077514649,100.0,52.51329616546631,52.40025619506836,458.76,7435.150791015625,19.552871099793084,36.68200035095215
2023-04-25T02:15:00Z,99.61000061035156,100.0,52.32688827514649,52.391763839721676,458.02,7429.027124023438,19.53810073852539,36.75999984741211
2023-04-25T02:30:00Z,99.61000061035156,100.0,52.47672471905699,52.4904310774095,458.4752475247525,7432.444940245978,19.52742637029969,36.81782142714699
2023-04-25T02:45:00Z,99.61000061035156,100.0,52.52486675262451,52.53761608123779,458.52,7432.664091796875,19.50740016937256,36.938000831604
2023-04-25T03:00:00Z,99.61000061035156,100.0,52.42498208980749,52.51742040048732,457.94059405940595,7427.712126779084,19.488118539942374,37.06336548304794
2023-04-25T03:15:00Z,99.61000061035156,100.0,52.64873016357422,52.63737781524658,458.56,7433.274458007812,19.530699939727782,37.0639990234375
2023-04-25T03:30:00Z,99.61000061035156,100.0,52.36320355859133,52.45728351102017,457.9009900990099,7428.828855004641,19.592300205230714,36.971287566836516
2023-04-25T03:45:00Z,99.61000061035156,100.0,52.536093940734865,52.568788566589355,457.6,7426.625087890625,19.615346757492215,36.82499980926514
2023-04-25T04:00:00Z,99.61000061035156,100.0,52.762506294250485,52.8788729095459,457.74,7426.257666015625,19.55779977798462,36.79999923706055
2023-04-25T04:15:00Z,99.61000061035156,100.0,52.96633276608911,52.98522960549534,458.3762376237624,7431.1937364634905,19.497425683654182,36.6960396719451
2023-04-25T04:30:00Z,99.61000061035156,100.0,52.96553382873535,53.093383407592775,458.45,7431.452407226562,19.472099361419676,36.507999877929684
2023-04-25T04:45:00Z,99.61000061035156,100.0,52.69434417120301,52.62675438304939,458.6237623762376,7432.951524791151,19.462672412985622,36.39802128253597
